idx,relpath,class,sha1,conflict_group,excluded
381,natural_flowing/Screenshot 2026-04-27 210925.png,natural_flowing,11767f4640e7a814fa5e740d178bee517203d4d0,,False
382,natural_flowing/Screenshot 2026-04-30 112206.png,natural_flowing,bd4880a3eafdd7aa489963dc3fb12984918b7e75,,False
383,natural_flowing/Screenshot 2026-05-01 090016.png,natural_flowing,f3ef241e4359d2a810def0c7ff5e88bf37239865,,False
384,natural_flowing/Screenshot 2026-05-05 140627.png,natural_flowing,85804c6c8e43b4adde2d174ce766eab755598290,85804c6c8e43b4adde2d174ce766eab755598290,True
385,natural_flowing/Screenshot 2026-05-05 140648.png,natural_flowing,4d30394f598eeb6127398b19dbac64d54f60b7a3,4d30394f598eeb6127398b19dbac64d54f60b7a3,True
386,natural_flowing/Screenshot 2026-05-05 140726.png,natural_flowing,ecedf37912cdcf8d8c1955b2583c79ff23bfe1a4,ecedf37912cdcf8d8c1955b2583c79ff23bfe1a4,True
387,natural_flowing/Screenshot 2026-05-05 141934.png,natural_flowing,ebb2395f3e9b8f0a9c1b2bc39970708b3bf50935,,False
388,natural_flowing/a984379d-2a93-48fd-a364-be49043fb3e6.png,natural_flowing,cac85ef15217bf9e44c7d1308781d7070d20445b,,False
389,pump_leakage/IMG_20260524_100800.jpg,pump_leakage,18d4ce3b090e13b766f6b5a69b50c249ffb4185d,,False
390,pump_leakage/IMG_20260524_100823.jpg,pump_leakage,38697e4062f05e887ebb4479eca457cef1e0b0ce,,False
391,pump_leakage/IMG_20260524_100841.jpg,pump_leakage,226925428a1b0b750edf24d8766ec5c059cb99f8,,False
392,pump_leakage/IMG_20260524_100928.jpg,pump_leakage,93a3f609ddca140f612b5f58c68e8d94de0f23e7,,False
393,pump_leakage/IMG_20260524_100950.jpg,pump_leakage,a8d44160601f281fca47bfb332ae4ddf935ca9f6,,False
394,pump_leakage/IMG_20260524_101011.jpg,pump_leakage,a8f5dd7a14e0fe3baf07f8a48e93338c6c5c7f6f,,False
395,pump_leakage/IMG_20260524_101029.jpg,pump_leakage,07693faa1d98f18df4cf5d97080a6c56c958ab78,,False
396,pump_leakage/IMG_20260524_101047.jpg,pump_leakage,7311c675c6060107063c99b38fa825ff6d29d1ff,,False
397,pump_leakage/IMG_20260524_101103.jpg,pump_leakage,f5d4e9a7f3c204faa14839fc8be1e09e0c7f0c36,,False
398,pump_leakage/IMG_20260524_101122.jpg,pump_leakage,8ddca56b181264c51f2a93b8dba8bbac8cb8bc5f,,False
399,pump_leakage/Screenshot 2026-04-18 132737.png,pump_leakage,6dff4068baa6e2ec5b5f3dc25fc0f00e515b8c68,,False
400,pump_leakage/Screenshot 2026-04-18 133002.png,pump_leakage,42635e9c313bdd23d6d8ab68c05d4f342f18d85f,,False
401,pump_leakage/Screenshot 2026-04-18 141323.png,pump_leakage,e27bdf39ffaf7213fb469297b2b21be4803d8e35,,False
402,pump_leakage/Screenshot 2026-04-18 141352.png,pump_leakage,cf4b8a22d8649e09a1d5b2b95c52a8d54615bbd0,,False
403,pump_leakage/Screenshot 2026-04-18 141421.png,pump_leakage,71bd9288ed661389ec29881960431c332e33e146,,False
404,pump_leakage/Screenshot 2026-04-18 143444.png,pump_leakage,4c38f8bf06dd31f64488a353c8709c7920fb88ea,,False
405,pump_leakage/Screenshot 2026-04-18 143544.png,pump_leakage,4b2264d6aba46b9176168d981f49a6cc476ce9df,,False
406,pump_leakage/Screenshot 2026-04-18 144617.png,pump_leakage,20c947ce48c954fca059fb70f5b2ff4eccd5802d,,False
407,pump_leakage/Screenshot 2026-04-19 115802.png,pump_leakage,68e076719efb3f781c69886331eea9e1597b0d43,,False
408,pump_leakage/Screenshot 2026-04-19 123456.png,pump_leakage,fcafecb77dc1c997b4bafb65f1032a10dedf48e0,,False
409,pump_leakage/Screenshot 2026-04-20 113234.png,pump_leakage,e82225ebe14340699bf4e3ca195406c0bd0ea090,,False
410,pump_leakage/Screenshot 2026-04-20 124509.png,pump_leakage,7ecdb1e56789ab4446e8313934254a009c15dcdc,,False
411,pump_leakage/Screenshot 2026-04-21 123322.png,pump_leakage,d6de5d2fa3c6954ff33e0e0c319d12fa699b305e,,False
412,pump_leakage/Screenshot 2026-04-21 123519.png,pump_leakage,f575efb9c0f89b3f2c157e4606bd598c8789dc28,,False
413,pump_leakage/Screenshot 2026-04-21 125202.png,pump_leakage,7a1cdf634e45fb2fff65dd859ead3ef7267a9421,,False
414,pump_leakage/Screenshot 2026-04-21 125232.png,pump_leakage,9a0f28955abb6f3619a09df29aefd1bf8420392a,,False
415,pump_leakage/Screenshot 2026-04-21 125243.png,pump_leakage,7db5067d42405866cb147b55aecebf05dac182e2,,False
416,pump_leakage/Screenshot 2026-04-21 130546.png,pump_leakage,16be098a1cc1c5f61ea13bb187b63fc5bcc6a8f1,,False
417,pump_leakage/Screenshot 2026-04-21 130611.png,pump_leakage,3fd6cd36d94f7ac4a72bc7b55961bb35c1bcd4a9,,False
418,pump_leakage/Screenshot 2026-04-21 132235.png,pump_leakage,03eb7e9580d04af19d0e2df413bc21f610dbd865,,False
419,pump_leakage/Screenshot 2026-04-21 133110.png,pump_leakage,7459d16a960f52df9a636c99678240cfe668741d,,False
420,pump_leakage/Screenshot 2026-04-21 133124.png,pump_leakage,a930a5e717b3db4581b657857f83f8f55c23e40e,,False
421,pump_leakage/Screenshot 2026-04-21 133129.png,pump_leakage,1d2188742f8dbaeaf4fa500266d4593472a3bb54,,False
422,pump_leakage/Screenshot 2026-04-23 115833.png,pump_leakage,4d44d4abc3ab0df3b551908e5309924e670ac7fc,,False
423,pump_leakage/Screenshot 2026-04-23 121219.png,pump_leakage,a7b9c10d6ef34ee5defcfbc4a04633adfa9dff53,,False
424,pump_leakage/Screenshot 2026-04-23 121233.png,pump_leakage,0065b2a10069cdf0e8f5ba6c2f40db108f323ef3,,False
425,pump_leakage/Screenshot 2026-04-23 125118.png,pump_leakage,2223b10f1c362371e1fae44944b441f6a810f6ba,,False
426,pump_leakage/Screenshot 2026-04-23 125123.png,pump_leakage,28941e33922b850132d85ccd9a2da144e5e23969,,False
427,pump_leakage/Screenshot 2026-04-23 125156.png,pump_leakage,ba8456e76ea4b004446a054dece0d70e91b663d2,,False
428,pump_leakage/Screenshot 2026-04-24 141751.png,pump_leakage,207385b434813c6eb57059961c6c7c9de731ec7e,,False
429,pump_leakage/Screenshot 2026-04-24 143108.png,pump_leakage,481c4fad8530329b8f8d5bc9be615f9124b85de5,,False
430,pump_leakage/Screenshot 2026-04-24 144736.png,pump_leakage,ef2be5347e97bf9c2bb4a9743be97b86a7eafa25,,False
431,pump_leakage/Screenshot 2026-04-24 144803.png,pump_leakage,4e38246e5d7b49e6ffbbc5659fb00bdcf8fab24d,,False
432,pump_leakage/Screenshot 2026-04-24 145222.png,pump_leakage,2da316f9aa779da75a9755a3efb94401e89bb760,,False
433,pump_leakage/Screenshot 2026-04-24 145839.png,pump_leakage,1e6f01ad1904aac6e5403d05dabe99ebbb19289c,,False
434,pump_leakage/Screenshot 2026-04-26 125249.png,pump_leakage,bad6fe9644a0d07fdf156a9e7fd648fbf2797e68,,False
435,pump_leakage/Screenshot 2026-04-26 125256.png,pump_leakage,b0a386588d56396ea785fb8af4c9fc050e704ab2,,False
436,pump_leakage/Screenshot 2026-04-26 125308.png,pump_leakage,da04ec5d1ca14e760b129dd2aebd384b929eb111,,False
437,pump_leakage/Screenshot 2026-04-26 131226.png,pump_leakage,d80e92e4e5fc51201a34d62491ca7cd05e9bdd74,,False
438,pump_leakage/Screenshot 2026-04-26 131827.png,pump_leakage,0d09634f6155957e6b13f20d28f2600d88121361,,False
439,pump_leakage/Screenshot 2026-04-27 094001.png,pump_leakage,d3d77796110b80812d0921812c454d45aef58264,d3d77796110b80812d0921812c454d45aef58264,True
440,pump_leakage/Screenshot 2026-04-27 095030.png,pump_leakage,6b494901eeca455b0c199f230576699e94183458,,False
441,pump_leakage/Screenshot 2026-04-27 095302.png,pump_leakage,24e682124d3e8351a6c64ebf4c15c4b59700d0ff,,False
442,pump_leakage/Screenshot 2026-04-27 095721.png,pump_leakage,c7363515b93e8a13d4844c5e1fd1b66aee250843,,False
443,pump_leakage/Screenshot 2026-04-27 095922.png,pump_leakage,3a5edf4b2fc1ae61c08661fafb2ec66347027d96,,False
444,pump_leakage/Screenshot 2026-04-27 095956.png,pump_leakage,e6ef4d1845d38b99a269b343db656239f65dc058,,False
445,pump_leakage/Screenshot 2026-04-27 135019.png,pump_leakage,a91721d52106f118d10cb2b6d030462309bd9a2a,,False
446,pump_leakage/Screenshot 2026-04-27 135111.png,pump_leakage,20bc4165b7171b983e0931211137dca8570450f3,,False
447,pump_leakage/Screenshot 2026-04-27 135132.png,pump_leakage,b36ecdf804c5847d6121f373f133d8880afdb937,,False
448,pump_leakage/Screenshot 2026-04-27 205131.png,pump_leakage,80c281f6e4c123de1de0bb4a29afb97d7d4d93d9,,False
449,pump_leakage/Screenshot 2026-04-27 205138.png,pump_leakage,1a5a2e4fc2b6b857c13ab76b1f5fc3a98666ab9f,,False
450,pump_leakage/Screenshot 2026-04-27 205212.png,pump_leakage,fa5106827fc4c23484ff3b0fd04c35962a3d98e4,,False
451,pump_leakage/Screenshot 2026-04-27 205225.png,pump_leakage,a6b8f81ceb57da1a4dcd2da1115600cec22a4d1a,,False
452,pump_leakage/Screenshot 2026-04-30 112048.png,pump_leakage,50af401f9c7b5c7b73d7b0fb3fb777b6503193c9,,False
453,pump_leakage/Screenshot 2026-05-01 085934.png,pump_leakage,7fae6a5d4c6e49d67cbcf084e594077f406ac0ab,,False
454,pump_leakage/Screenshot 2026-05-05 140627.png,pump_leakage,85804c6c8e43b4adde2d174ce766eab755598290,85804c6c8e43b4adde2d174ce766eab755598290,True
455,pump_leakage/Screenshot 2026-05-05 140639.png,pump_leakage,176da3a3da95409daf1155677cf096a5262a52de,176da3a3da95409daf1155677cf096a5262a52de,True
456,pump_leakage/Screenshot 2026-05-05 140648.png,pump_leakage,4d30394f598eeb6127398b19dbac64d54f60b7a3,4d30394f598eeb6127398b19dbac64d54f60b7a3,True
457,pump_leakage/Screenshot 2026-05-05 140715.png,pump_leakage,261658f81e6d308ba42127675a7b53a48f8774e9,,False
458,pump_leakage/Screenshot 2026-05-05 140726.png,pump_leakage,ecedf37912cdcf8d8c1955b2583c79ff23bfe1a4,ecedf37912cdcf8d8c1955b2583c79ff23bfe1a4,True
459,severe_insufficient_liquid_supply/IMG_20260524_100235.jpg,severe_insufficient_liquid_supply,76a986f5736f730bfa98d9cddc6120e010f83980,,False
460,severe_insufficient_liquid_supply/IMG_20260524_100308.jpg,severe_insufficient_liquid_supply,9feb494089ff7cefc783c65a0ee5f80ebabcd387,,False
461,severe_insufficient_liquid_supply/IMG_20260524_100339.jpg,severe_insufficient_liquid_supply,0c5a6a40f1adefb0818c42d3227f4f22c07a5348,,False
462,severe_insufficient_liquid_supply/IMG_20260524_100418.jpg,severe_insufficient_liquid_supply,16fe68ce33a685ef354eda61b4b862196b22e93f,,False
463,severe_insufficient_liquid_supply/IMG_20260524_100452.jpg,severe_insufficient_liquid_supply,6adf01f4692efa58fff98fc1545c608a3d17d4b3,,False
464,severe_insufficient_liquid_supply/IMG_20260524_100518.jpg,severe_insufficient_liquid_supply,1deece591ce23c33d7484cef6861fc1e977b2965,,False
465,severe_insufficient_liquid_supply/IMG_20260524_100535.jpg,severe_insufficient_liquid_supply,fa7388c0312f9506be62800140ca77b02acf3dc0,,False
466,severe_insufficient_liquid_supply/IMG_20260524_100553.jpg,severe_insufficient_liquid_supply,f5b2733a57c432ed6763484f524184e2290d9831,,False
467,severe_insufficient_liquid_supply/IMG_20260524_100619.jpg,severe_insufficient_liquid_supply,75e2aa0c0756c87387bc1f0ca04e5d597ad87551,,False
468,severe_insufficient_liquid_supply/Screenshot 2026-03-28 132939.png,severe_insufficient_liquid_supply,2592e9671a2a7c3f3981d55aa6663e8767decf09,,False
469,severe_insufficient_liquid_supply/Screenshot 2026-03-28 151222.png,severe_insufficient_liquid_supply,86e51e00b887bc0ea0380ef9350ac23847aadbfc,,False
470,severe_insufficient_liquid_supply/Screenshot 2026-03-28 152045.png,severe_insufficient_liquid_supply,266ab781adb15b5a878b902eebb4ec55062bf38f,,False
471,severe_insufficient_liquid_supply/Screenshot 2026-04-04 171338.png,severe_insufficient_liquid_supply,95b2d43399a5919b96b5914aa0e5b7fa5ba83f7b,,False
472,severe_insufficient_liquid_supply/Screenshot 2026-04-04 171443.png,severe_insufficient_liquid_supply,0629463d33de6c3dd86bdb7d9671f061465b1686,,False
473,severe_insufficient_liquid_supply/Screenshot 2026-04-04 171456.png,severe_insufficient_liquid_supply,4094dea66cc5cd9da23a2da7db57cb75f3fba45f,,False
474,severe_insufficient_liquid_supply/Screenshot 2026-04-07 082009.png,severe_insufficient_liquid_supply,c7426375228fc471d0406a00fcaf502442321991,,False
475,severe_insufficient_liquid_supply/Screenshot 2026-04-07 082054.png,severe_insufficient_liquid_supply,6783c813dfdf16f5f575e6b679456168a35cfad0,,False
476,severe_insufficient_liquid_supply/Screenshot 2026-04-18 131557.png,severe_insufficient_liquid_supply,fd38114faed6189c4109c508e03f6dc4cba9f0ed,,False
477,severe_insufficient_liquid_supply/Screenshot 2026-04-18 135527.png,severe_insufficient_liquid_supply,59edab55e04a08879ee8cc969e9b587a6e08fbdd,,False
478,severe_insufficient_liquid_supply/Screenshot 2026-04-18 135602.png,severe_insufficient_liquid_supply,2e15be1d7d0958a42a7c89490214b3363898a777,,False
479,severe_insufficient_liquid_supply/Screenshot 2026-04-18 141220.png,severe_insufficient_liquid_supply,0ac963cf5ddfe69d96779a2415cb7611fa82deae,,False
480,severe_insufficient_liquid_supply/Screenshot 2026-04-18 142238.png,severe_insufficient_liquid_supply,02ea8bdffe8dcbc40d454b68feb851d605e1a2bf,,False
481,severe_insufficient_liquid_supply/Screenshot 2026-04-18 142316.png,severe_insufficient_liquid_supply,e7b7000852ad5fe91e06cfffb06b8b3f1bd7f24a,,False
482,severe_insufficient_liquid_supply/Screenshot 2026-04-18 142408.png,severe_insufficient_liquid_supply,04783f16d57bad58d1e6fb3e11124abf7717e731,,False
483,severe_insufficient_liquid_supply/Screenshot 2026-04-18 142419.png,severe_insufficient_liquid_supply,80d71c2302b1f3c4dfe3e27ac9d334730c9eb88a,,False
484,severe_insufficient_liquid_supply/Screenshot 2026-04-18 142443.png,severe_insufficient_liquid_supply,555a0e2ef3c53ceedbf4e5445f840e4a58e6ac2e,,False
485,severe_insufficient_liquid_supply/Screenshot 2026-04-18 143330.png,severe_insufficient_liquid_supply,30c6c017d9cbec0a88b6006364de0e65a819fb66,,False
486,severe_insufficient_liquid_supply/Screenshot 2026-04-18 144520.png,severe_insufficient_liquid_supply,ff812a1b4fffc9275ee77734bc46ad60cd9e8242,,False
487,severe_insufficient_liquid_supply/Screenshot 2026-04-19 122133.png,severe_insufficient_liquid_supply,57166de671dc325f958a57276a3cb3825215ba95,,False
488,severe_insufficient_liquid_supply/Screenshot 2026-04-19 122145.png,severe_insufficient_liquid_supply,108a4a2a68a1ad2c3fd90b3b64b02cd87b3c6048,,False
489,severe_insufficient_liquid_supply/Screenshot 2026-04-20 113428.png,severe_insufficient_liquid_supply,cc8d119da2cfea122fe4b7eba94a141d7b263051,,False
490,severe_insufficient_liquid_supply/Screenshot 2026-04-20 124238.png,severe_insufficient_liquid_supply,0c0c68b16a625f62f82585ae46602cf04301e7bc,,False
491,severe_insufficient_liquid_supply/Screenshot 2026-04-20 144410.png,severe_insufficient_liquid_supply,96a041d2cda14df9addebc23a3f634c0594974c2,,False
492,severe_insufficient_liquid_supply/Screenshot 2026-04-20 144437.png,severe_insufficient_liquid_supply,30462b56a0e2513aeb33d80dd353446ba13f0352,,False
493,severe_insufficient_liquid_supply/Screenshot 2026-04-20 144453.png,severe_insufficient_liquid_supply,3ce1170b31ceafa3735293d43185d4aeaf4c1bfa,,False
494,severe_insufficient_liquid_supply/Screenshot 2026-04-21 123508.png,severe_insufficient_liquid_supply,15cca5f812a6bf45f22706bf9eb062e0504ddcc6,,False
495,severe_insufficient_liquid_supply/Screenshot 2026-04-21 123543.png,severe_insufficient_liquid_supply,c044d67d68594a7bff1cee23645a7b94fab6fbbf,,False
496,severe_insufficient_liquid_supply/Screenshot 2026-04-21 131447.png,severe_insufficient_liquid_supply,43807cf8973b1b7445da054116d96087a8e1b508,,False
497,severe_insufficient_liquid_supply/Screenshot 2026-04-22 154309.png,severe_insufficient_liquid_supply,44d5642339120d9efb59bec3d5a3a97b0a35beb7,,False
498,severe_insufficient_liquid_supply/Screenshot 2026-04-24 143556.png,severe_insufficient_liquid_supply,fa8d161edb489fcfc392b02c97b1152573a71ba8,,False
499,severe_insufficient_liquid_supply/Screenshot 2026-04-24 144827.png,severe_insufficient_liquid_supply,d281a993fde960fe6cbb161f8ee0e469c63febdb,,False
500,severe_insufficient_liquid_supply/Screenshot 2026-04-24 145228.png,severe_insufficient_liquid_supply,14e5d8f2a7f72a6de57dfdafd17cc2787ea0c727,,False
501,severe_insufficient_liquid_supply/Screenshot 2026-04-24 145325.png,severe_insufficient_liquid_supply,9c0e33cf990c090ffe5fbe4f0fa47144c3b5988a,,False
502,severe_insufficient_liquid_supply/Screenshot 2026-04-24 145800.png,severe_insufficient_liquid_supply,98649f3b08962140c9bceaa078b299c136b3481b,,False
503,severe_insufficient_liquid_supply/Screenshot 2026-04-24 151300.png,severe_insufficient_liquid_supply,900feac5047e102cea57244fafc964efead5898f,,False
504,severe_insufficient_liquid_supply/Screenshot 2026-04-24 151329.png,severe_insufficient_liquid_supply,c5c5495e1474d0cd14c0a0ce6551bfe6b80c574a,,False
505,severe_insufficient_liquid_supply/Screenshot 2026-04-24 151926.png,severe_insufficient_liquid_supply,79fd7ee5b4c19d2545cab64f1ee8df8538ff1c2d,,False
506,severe_insufficient_liquid_supply/Screenshot 2026-04-27 100041.png,severe_insufficient_liquid_supply,20496415622beb56eabb06c6aab4478813ebf1b0,,False
507,severe_insufficient_liquid_supply/Screenshot 2026-04-27 100358.png,severe_insufficient_liquid_supply,2e0a656fb0d190c5b84a64ce65da933c64625a57,,False
508,severe_insufficient_liquid_supply/Screenshot 2026-04-27 100928.png,severe_insufficient_liquid_supply,fe4150637bc0c97989bb79c28a0b0251f1583b7a,,False
509,severe_insufficient_liquid_supply/Screenshot 2026-04-30 112130.png,severe_insufficient_liquid_supply,924e7328c18382a5f10bcf8eab3358ad97f52b84,,False
510,severe_insufficient_liquid_supply/Screenshot 2026-04-30 112330.png,severe_insufficient_liquid_supply,e105e20720e12166ace97a05199e57253db178dc,,False
511,severe_vibration/Screenshot 2026-03-02 130019.png,severe_vibration,bfc92bbfeb5f2cc726f6a15efa0a832fd6d9afb0,,False
512,severe_vibration/Screenshot 2026-03-13 090929.png,severe_vibration,6f30e226ec779e9c172c985d321b02c27b45d44a,,False
513,severe_vibration/Screenshot 2026-03-13 090939.png,severe_vibration,6b9d438ed52b26d9096e73aefb5dd3679601859a,,False
514,severe_vibration/Screenshot 2026-04-04 171417.png,severe_vibration,ae31473533414f2f3d1244117d4d0741703f8760,ae31473533414f2f3d1244117d4d0741703f8760,True
515,severe_vibration/Screenshot 2026-04-04 171525.png,severe_vibration,96c3cfa70782e933bec47afa208a284a902fe2a9,96c3cfa70782e933bec47afa208a284a902fe2a9,True
516,severe_vibration/Screenshot 2026-04-04 172520.png,severe_vibration,a289460a82ebe15ad9d19b7078094820464cea70,,False
517,severe_vibration/Screenshot 2026-04-04 172531.png,severe_vibration,58714cc4779dad7b740264d9cdcc22796ceaad0b,,False
518,severe_vibration/Screenshot 2026-04-04 172549.png,severe_vibration,f71f6017fa7fed88f51240cdffa4d7c08282351d,,False
519,severe_vibration/Screenshot 2026-04-04 172641.png,severe_vibration,379bb1fc167b9ed10a1a948955561a3e4b5e59cc,,False
520,severe_vibration/Screenshot 2026-04-04 172650.png,severe_vibration,d838ded88c5ab48b43a13c64f045c07d1540f260,,False
521,severe_vibration/Screenshot 2026-04-07 081847.png,severe_vibration,620bcc11fb7a41a4ab3769f3a3af198223eb7a13,,False
522,severe_vibration/Screenshot 2026-04-07 081907.png,severe_vibration,23bec59ce0eca5423223f06b25750c27886b405d,,False
523,severe_vibration/Screenshot 2026-04-07 081916.png,severe_vibration,0e1530ba84ae2cce0498c73c71dfd94fddd848f5,,False
524,severe_vibration/Screenshot 2026-04-07 081940.png,severe_vibration,98fb49026e01731b17338ad01c852aca3fb978d4,,False
525,severe_vibration/Screenshot 2026-04-07 082028.png,severe_vibration,de64b24c8ff5fcd074758f075a77020113bb1e91,,False
526,severe_vibration/Screenshot 2026-04-18 125429.png,severe_vibration,6c8656d7e0771a10552ad4f4255a4bbef1d0bde0,,False
527,severe_vibration/Screenshot 2026-04-18 132758.png,severe_vibration,4da4a75a5ece362b459d3d160ae52f0d3e0ee8d4,,False
528,severe_vibration/Screenshot 2026-04-18 132817.png,severe_vibration,658a3cf2c137647174175b428a009ffcae4fcd92,,False
529,severe_vibration/Screenshot 2026-04-18 132836.png,severe_vibration,bf4646727665a9b1f0681b6fbd55ae60697abc22,,False
530,severe_vibration/Screenshot 2026-04-18 134008.png,severe_vibration,b65162a20951c98e0156e8a275d1a6664529745a,,False
531,severe_vibration/Screenshot 2026-04-18 134047.png,severe_vibration,692d57ea151edc8f5a2da9c0bcf59380061cf6f7,,False
532,severe_vibration/Screenshot 2026-04-18 134106.png,severe_vibration,71c6fa078d27905c66bb869cdeeb2f32f3d24212,,False
533,severe_vibration/Screenshot 2026-04-18 134128.png,severe_vibration,3b6c0d19b78b2196616aef7e30d6ce576ae83e04,,False
534,severe_vibration/Screenshot 2026-04-18 134149.png,severe_vibration,d95530e40032122dbe410641ca3f5252bd6363b7,,False
535,severe_vibration/Screenshot 2026-04-18 135628.png,severe_vibration,696e65352c3fd56428aa1b28f48278762141800c,,False
536,severe_vibration/Screenshot 2026-04-18 135707.png,severe_vibration,0b778e3eddcbea07b27c1ab42bb85234d276ba47,,False
537,severe_vibration/Screenshot 2026-04-18 141153.png,severe_vibration,f798f15cc0bfb588a8917f70f61b783f6dd06763,,False
538,severe_vibration/Screenshot 2026-04-18 141256.png,severe_vibration,3f73972e2f0dbd5c811bc05c07cb8be075d570b8,,False
539,severe_vibration/Screenshot 2026-04-18 141302.png,severe_vibration,4bc96e8aa5046a9d94ae77afc82a6e754525044b,,False
540,severe_vibration/Screenshot 2026-04-18 141313.png,severe_vibration,66005eb0e2d24037b59cb7b783792db62a2c6df4,,False
541,severe_vibration/Screenshot 2026-04-18 142323.png,severe_vibration,462ef53a09d008e3e0fcdf42a37acbca6c2896f5,,False
542,severe_vibration/Screenshot 2026-04-18 142349.png,severe_vibration,e28d413fe4393fe2e92a2e4d23b3414d2cdbd51a,,False
543,severe_vibration/Screenshot 2026-04-18 142429.png,severe_vibration,cad474bf081b7ee7aa0d02d6db2b9caa39da71fa,,False
544,severe_vibration/Screenshot 2026-04-18 143357.png,severe_vibration,1d3c410b39da31b30eae7dfe3c83f661ce670723,,False
545,severe_vibration/Screenshot 2026-04-18 143509.png,severe_vibration,2a0ff3f6061db25d85f3bd6cc9cfe2373e23d791,,False
546,severe_vibration/Screenshot 2026-04-18 143520.png,severe_vibration,22a8855634753eb6b44964216fd412ebbba64452,,False
547,severe_vibration/Screenshot 2026-04-18 144514.png,severe_vibration,e277d5f6ffc38894b5350d2b1c8fb9d02c4f144f,,False
548,severe_vibration/Screenshot 2026-04-18 144533.png,severe_vibration,f5a4fec403965c4b38587928268d537d756de767,,False
549,severe_vibration/Screenshot 2026-04-18 144551.png,severe_vibration,ddf202f5a0812cd718a8ba0c7c1fa1cf290ea329,,False
550,severe_vibration/Screenshot 2026-04-18 144612.png,severe_vibration,44aa519def49c5f7c911dc3e10770bcdf9e9da94,,False
551,severe_vibration/Screenshot 2026-04-18 144700.png,severe_vibration,29817317c554f5c9d82e732b890d3e586eca66cb,,False
552,severe_vibration/Screenshot 2026-04-19 115336.png,severe_vibration,2805438a119f034071d30b49410d66ad0fcbe731,,False
553,severe_vibration/Screenshot 2026-04-19 115442.png,severe_vibration,0eaf07df491fba8abcf53212b74559808fe9d7b4,,False
554,severe_vibration/Screenshot 2026-04-19 115742.png,severe_vibration,5fa5f63d200784ec1028635243b6c5a636bdba58,,False
555,severe_vibration/Screenshot 2026-04-19 115845.png,severe_vibration,6c808f706e3e344ff8adad21a83ced5dda2576e1,,False
556,severe_vibration/Screenshot 2026-04-19 115917.png,severe_vibration,d2f8ca4a213d8f5d1955355e18e6039b36a87245,,False
557,severe_vibration/Screenshot 2026-04-19 121934.png,severe_vibration,a1862eba677f4282bfe059b3f3a4b11ec303341d,,False
558,severe_vibration/Screenshot 2026-04-19 122009.png,severe_vibration,35b6529f0af8fc15d0255e12b9f503e447511e9c,,False
559,severe_vibration/Screenshot 2026-04-19 123440.png,severe_vibration,c2fe7e67dd2b4ae31fd2e632b2e15e49905ae773,,False
560,severe_vibration/Screenshot 2026-04-19 123449.png,severe_vibration,70470b70e647ab3320b9a1bf60735d1ae9a49b56,,False
561,severe_vibration/Screenshot 2026-04-20 113240.png,severe_vibration,5de0a123a90a11312d57df2c47a4cd9f930e786f,,False
562,severe_vibration/Screenshot 2026-04-20 113315.png,severe_vibration,064e01f23ab8bf9db49ca71f41ee56097c57ded6,,False
563,severe_vibration/Screenshot 2026-04-20 113330.png,severe_vibration,43aa040624599ec3dda4b382d7bf082c20ce1493,,False
564,severe_vibration/Screenshot 2026-04-20 113526.png,severe_vibration,99a472ca78c42519bd49ac1ca72fdbd3fd133e78,,False
565,severe_vibration/Screenshot 2026-04-20 124322.png,severe_vibration,42690d362b083afa99d73c1ba6fd04554b65aa25,,False
566,severe_vibration/Screenshot 2026-04-20 124344.png,severe_vibration,e6f28c1548956dc662f3c34565a98175047efcca,,False
567,severe_vibration/Screenshot 2026-04-20 124405.png,severe_vibration,c4b57c010403a13b541ceffb9c9178dbfae7affe,,False
568,severe_vibration/Screenshot 2026-04-20 124451.png,severe_vibration,461272114748b4fa288d752c61918ecbac1bdf46,,False
569,severe_vibration/Screenshot 2026-04-20 124517.png,severe_vibration,8bf312d86287d613f9c3fdb94f9bc2ae3da2ba4e,,False
570,severe_vibration/Screenshot 2026-04-20 124538.png,severe_vibration,67e407b0946062af1b91cf5f1fd7551a3771f694,,False
571,severe_vibration/Screenshot 2026-04-20 124848.png,severe_vibration,2360f2e520da2863e251f46a143058b6b310ca80,2360f2e520da2863e251f46a143058b6b310ca80,True
572,severe_vibration/Screenshot 2026-04-20 134621.png,severe_vibration,300315a64bb58b57539c06537a1f17f1840570ad,,False
573,severe_vibration/Screenshot 2026-04-20 135219.png,severe_vibration,323937b14faa2d016b883b8e3ae8e3b995d0c252,,False
574,severe_vibration/Screenshot 2026-04-20 141307.png,severe_vibration,f932caa83c275a81035140076e9f45a38c190fa2,,False
575,severe_vibration/Screenshot 2026-04-20 143113.png,severe_vibration,ce0c215f9ea742623738c8dd5247ac678475fc68,,False
576,severe_vibration/Screenshot 2026-04-20 144521.png,severe_vibration,ff7a89b7bae0da59234acc10b9c6d23ece8e2800,,False
577,severe_vibration/Screenshot 2026-04-21 123405.png,severe_vibration,5d741e4b298cd24f21de43d00fc4bae92ad00889,,False
578,severe_vibration/Screenshot 2026-04-21 123533.png,severe_vibration,c7bc487a2f5ceb57ef8716ee903bdba74ff742f9,,False
579,severe_vibration/Screenshot 2026-04-21 125036.png,severe_vibration,a99a5d53cf49bb7cf59af1d04c1cf410ed89af9e,,False
580,severe_vibration/Screenshot 2026-04-21 125110.png,severe_vibration,b2774574078c60f8635a6ca38b6e262d7806c9c1,,False
